a6f45b5d-f7a0-4ca3-99ae-84e741601c20;Абаза;Хакасия;Сибирский;12272;1867
47959786-40a5-4c37-be6f-008928334012;Гуково;Ростовская область;Южный;60361;1878
0c260e01-d390-4a73-bd1d-93f0fb8ba514;Гулькевичи;Краснодарский край;Южный;33357;1875
20fbcfb0-2689-4969-8098-b186f725059a;Гурьевск;Калининградская область;Северо-Западный;26760;1262
d4dd4272-0c0f-4ba6-92c8-ff8c7bf6581f;Гурьевск;Кемеровская область;Сибирский;22134;1816
7a027420-f8ec-4272-816a-a9531708437e;Гусев;Калининградская область;Северо-Западный;29234;XVI век
16c3447e-cd4e-4751-b336-3c54731c7f48;Гусиноозёрск;Бурятия;Сибирский;24451;1939
e1d49912-c409-499c-b44e-27e2d574034d;Гусь-Хрустальный;Владимирская область;Центральный;51552;1756
89cd75c3-4d89-468a-9a0f-7f58bfdecc44;Давлеканово;Башкортостан;Приволжский;21834;1730-е
b9b72bc1-6454-4e50-8061-8d0a33eadedf;Дагестанские Огни;Дагестан;Северо-Кавказский;31412;1914
1703188d-177d-4d57-b2b8-3cde0541e82e;Далматово;Курганская область;Уральский;11584;1644
60ac98dd-83a0-4bcd-ae0b-b447139b79a4;Дальнегорск;Приморский край;Дальневосточный;33655;1897
c7959f6e-c5e0-4756-a4dd-489140e914d2;Дальнереченск;Приморский край;Дальневосточный;23613;1859
1f565168-2a0a-4167-9392-d095a2678e41;Данилов;Ярославская область;Центральный;13677;XV век
dd0e8c0b-35ab-45e0-a57a-76eddd0a3fc7;Данков;Липецкая область;Центральный;19726;1563
a5664a4b-667c-41d0-8519-f56c5a311f13;Дегтярск;Свердловская область;Уральский;15497;1914
91265c0a-29c9-4f7b-84e2-27e0a2dcd60a;Дедовск;Московская область;Центральный;30731;1911
b38b9ed5-a6dc-43ac-8f56-ad7f19385f38;Демидов;Смоленская область;Центральный;6326;1499
a5d07fcd-00f0-4640-94f8-d54dc1d162fc;Дербент;Дагестан;Северо-Кавказский;124953;438
611d9b53-f448-4483-b32d-72b53abb0e48;Десногорск;Смоленская область;Центральный;25345;1974
7dfbfd85-7fb7-4260-aaca-aa54baa854e3;Джанкой;Крым;Южный;37014;1784
893d96a4-a90e-4cd8-a0ed-11335d02a3dd;Дзержинск;Нижегородская область;Приволжский;218630;1606
27f2f505-c4bb-4990-99a3-f32287fc372f;Дзержинский;Московская область;Центральный;57918;1380-е
6e69eccd-45a7-45e4-855f-cba66d094e17;Дивногорск;Красноярский край;Сибирский;27477;1956
92f7210e-7f62-46c0-99a8-63e337f03eb0;Дигора;Северная Осетия;Северо-Кавказский;9922;1852
778f64d1-2d1b-47f3-8f01-a1d09b91ff8f;Димитровград;Ульяновская область;Приволжский;110968;1698
bd9e1d41-d2c7-4b58-887c-9525a8665e44;Дмитриев;Курская область;Центральный;6317;1779
330f06c1-f248-4be3-8019-ecd7baedd2f4;Дмитров;Московская область;Центральный;65574;1154
be2d6d63-3de4-4654-b4d4-caa31fac2e77;Дмитровск;Орловская область;Центральный;5202;1711
650ab6c4-d0a6-488e-bf0d-087d72665f81;Дно;Псковская область;Северо-Западный;7850;1897
f6f777a4-e907-4f81-81bf-7d61802d6110;Добрянка;Пермский край;Приволжский;28782;1623
06535162-ccbb-4125-a9d1-f673460c9a38;Долгопрудный;Московская область;Центральный;120907;1931
a0e28348-ccd8-499b-a15c-afe1c8ac450a;Долинск;Сахалинская область;Дальневосточный;11740;1884
ad261989-6151-4f92-a60d-5c1d43e55746;Домодедово;Московская область;Центральный;152404;1900
e984db09-de60-4485-bdab-163d1d7a67fb;Донецк;Ростовская область;Южный;46623;1681
2341b5b4-82f9-4fac-ad59-a544171e91d5;Донской;Тульская область;Центральный;63837;1773
46904c81-fc30-4b98-a813-6017b9e362b4;Дорогобуж;Смоленская область;Центральный;9528;1150
16c8fc02-569f-4eef-94fb-54e318b77f37;Дрезна;Московская область;Центральный;12295;1897
159f8599-01fb-4faf-818c-2301fc0369e2;Дубна;Московская область;Центральный;74183;1956
078074a3-9cc1-45eb-a62e-5a91358968f8;Дубовка;Волгоградская область;Южный;14779;1732
2636615d-4a1a-4885-94a6-bc4b188654c2;Дудинка;Красноярский край;Сибирский;19556;1667
dd8f2dde-a4d7-48bf-90a1-90ab930caba9;Духовщина;Смоленская область;Центральный;3990;1675
0deff6a5-c87e-4353-b8a2-1d45636b54dd;Дюртюли;Башкортостан;Приволжский;31185;1795
79ceb180-207c-4675-b0e4-ad7ee19a435b;Дятьково;Брянская область;Центральный;25255;1626
47404096-d0d0-44ba-9299-758c17d6f405;Евпатория;Крым;Южный;107877;497 год до н. э.
1a9b4433-0eba-430e-8077-6343c9e6b958;Егорьевск;Московская область;Центральный;71686;1462
2430369a-48f8-4b0a-a090-5cddd995b595;Ейск;Краснодарский край;Южный;82943;1848
6700bcaa-5a27-4c96-b030-50c6a5de05b6;Екатеринбург;Свердловская область;Уральский;1544376;1723
8b47a1a8-66fb-4cca-810e-62f335ff8905;Елабуга;Татарстан;Приволжский;73630;XI век
4d8c89eb-3065-4a3f-97e7-bba140b91cdf;Елец;Липецкая область;Центральный;99875;1146
9bc4c40f-dd59-48b0-baf7-e362d1c794cb;Елизово;Камчатский край;Дальневосточный;36240;1848
0c7ce4fe-0091-4d66-a9f4-e58f91caae9c;Ельня;Смоленская область;Центральный;8332;1150
0416ccd2-eed5-46a4-9f89-2e0e99d8715a;Еманжелинск;Челябинская область;Уральский;27632;1931
2666cf02-3570-42e9-a367-92f75655064c;Емва;Коми;Северо-Западный;10994;1941
b296dc1d-9c0e-4bbb-8318-b100fbae89f1;Енисейск;Красноярский край;Сибирский;17537;1619
7d5cb144-f0b9-4888-8a40-eb27b15bf656;Ермолино;Калужская область;Центральный;10809;1601
3193e84d-d0f2-46e0-a564-310a6d720113;Ершов;Саратовская область;Приволжский;18095;1893
814123d1-2bd8-46bb-b005-64d77f1489ae;Ессентуки;Ставропольский край;Северо-Кавказский;119658;1825
f3f3e754-3e34-4fa4-9674-cbd6449b0cae;Ефремов;Тульская область;Центральный;36545;1637
190c32d7-e48d-4293-8520-c9812a2689e4;Железноводск;Ставропольский край;Северо-Кавказский;22863;1810
3649ce92-3e57-46e8-b5d2-d9357606ebb6;Железногорск;Красноярский край;Сибирский;82723;1950
b9c86850-dcc9-4269-9c5b-b5782d59e6e8;Железногорск;Курская область;Центральный;97038;1957
9652188e-940a-4168-8b42-b89f44850232;Железногорск-Илимский;Иркутская область;Сибирский;21621;1948
c70e16af-e3cd-4aa6-b5bd-e2d2177dcef8;Жердевка;Тамбовская область;Центральный;13883;1745
0996bc51-83c9-4673-be9c-cc0479eba8f5;Жигулёвск;Самарская область;Приволжский;50466;1949
ba7945ee-92e1-4f80-a2a8-a5d6c1dc6416;Жиздра;Калужская область;Центральный;5545;1146
f5d1f955-a2c7-49cd-80ba-112c7ff8d981;Жирновск;Волгоградская область;Южный;15555;XVIII век
ba43e3bb-6b01-4ece-83d8-941ca44ed43d;Жуков;Калужская область;Центральный;16224;XVII век
50095aa7-8e4f-47ca-b6f0-363b70d573f7;Жуковка;Брянская область;Центральный;17628;1871
6c0eb829-dd69-4e65-be4d-39118072c81c;Жуковский;Московская область;Центральный;111222;1935
d1f153a6-e5c3-4d4e-ad2f-1856656175de;Завитинск;Амурская область;Дальневосточный;9615;1906
ce2a33d8-877b-42cf-802e-545e7b39113e;Заводоуковск;Тюменская область;Уральский;27100;1729
d57b3e18-e38b-4a1e-982c-1389a766da6a;Заволжск;Ивановская область;Центральный;8896;XIX век
e3fd2cca-61d3-40a7-b755-525fbbcf7618;Заволжье;Нижегородская область;Приволжский;36763;1947
0300a318-125e-4cc5-b3ac-8c135555fd82;Задонск;Липецкая область;Центральный;9887;1615
12bcb263-225b-4135-8123-6e96843b3681;Заинск;Татарстан;Приволжский;39739;1656
2847ee87-947b-471e-b7d4-7440889164af;Закаменск;Бурятия;Сибирский;11365;1934
bb2c00c9-ca6e-4547-92bb-8303fe633fed;Заозёрный;Красноярский край;Сибирский;10573;1776
056c7277-857d-4a4d-a0dd-3b75932b2c4d;Заозёрск;Мурманская область;Северо-Западный;7762;1958
8a39ab1a-cac0-4f6b-9c7b-49907c3d3c5f;Западная Двина;Тверская область;Центральный;7869;1900
b15f1d23-11ca-415a-847b-0bba0e17f220;Заполярный;Мурманская область;Северо-Западный;14791;1956
cf989dd8-8e6a-49d2-8d9a-bf5d687783ac;Зарайск;Московская область;Центральный;20736;1146
2201297d-f05a-442d-aef9-b049ff709e4d;Заречный;Пензенская область;Приволжский;58510;1958
cd6c7a80-8794-43c9-88ac-39d025566005;Заречный;Свердловская область;Уральский;28112;1955
cd3f1af9-1060-4b8a-9566-a31d1fe217d6;Заринск;Алтайский край;Сибирский;41272;1748
8a32804d-67c6-403d-bd81-54886a9901d7;Звенигово;Марий Эл;Приволжский;10994;1860
93b98b2b-d86c-4735-b9d8-9aa96710ccc0;Звенигород;Московская область;Центральный;35842;1152
abab3000-fe91-4696-b4c8-ddd6f50f9032;Зверево;Ростовская область;Южный;19353;1819
ac11a243-5c46-4f01-a73a-981902be95f4;Зеленогорск;Красноярский край;Сибирский;54279;1956
1cfc5b04-e90f-4922-b4c9-46fcb321b201;Зеленоградск;Калининградская область;Северо-Западный;16625;1252
5f4bb563-b5f1-47d5-97fd-9e12037571c4;Зеленодольск;Татарстан;Приволжский;99137;1865
500b5bef-d759-4c14-9fc1-0a284c9e023a;Зеленокумск;Ставропольский край;Северо-Кавказский;33187;1781
2d9647e3-3c6c-4191-a913-fa828ce1c7d6;Зерноград;Ростовская область;Южный;24076;1929
d70ba7b8-0c56-4577-a189-b2d557613278;Зея;Амурская область;Дальневосточный;19414;1879
1f84a88a-2b20-4fa9-a2d1-89a71f7dd414;Зима;Иркутская область;Сибирский;30640;1743
3b65bfca-4e48-4270-bc67-f85b9baa13bd;Златоуст;Челябинская область;Уральский;161774;1754
7593ba1e-2d38-4e43-b662-bae3fefbc36c;Злынка;Брянская область;Центральный;5270;1702
6766a8a2-1d19-41ba-9468-8519ee2564fa;Змеиногорск;Алтайский край;Сибирский;9410;1736
a29e4c9c-4514-4d85-a565-dc05cc70db43;Знаменск;Астраханская область;Южный;24628;1948
d6eb95c9-051b-473d-9f9b-1096683aacfb;Зубцов;Тверская область;Центральный;6217;1216
8ac7c472-8a46-4185-8e88-cb2019697d41;Зуевка;Кировская область;Приволжский;9767;1899
6df3cec0-143b-4e85-8e78-f53aefe13fad;Ивангород;Ленинградская область;Северо-Западный;9861;1492
16cbf8f7-bc14-4011-9d71-abf6c0c1277b;Иваново;Ивановская область;Центральный;361644;1561
6209bd26-ee9a-4917-8905-9355c8ea3685;Ивантеевка;Московская область;Центральный;82827;1564
4dd83e32-fcfd-4a89-a06d-1fc1e2db45d6;Ивдель;Свердловская область;Уральский;14306;1831
1b629863-ffb6-4bbe-aafc-92d0bdc04fa2;Игарка;Красноярский край;Сибирский;3634;1929
40472319-6b3e-43a1-a638-53578a7fd7cd;Ижевск;Удмуртия;Приволжский;623472;1760
6d7e670b-0f6c-4253-a52c-f23c4ec76df0;Избербаш;Дагестан;Северо-Кавказский;55996;1932
4d810da7-a231-4491-8cfe-8b7e9373dc98;Изобильный;Ставропольский край;Северо-Кавказский;38614;1895
5d2f66dc-b5ea-48d4-b375-16189e6931ca;Иланский;Красноярский край;Сибирский;15945;1646
15a59bab-a368-4629-983b-07adbea68097;Инза;Ульяновская область;Приволжский;16293;1897
844c08f6-7838-4646-a29d-7ecac42376bd;Иннополис;Татарстан;Приволжский;3955;2012
19ea51cd-bf65-45a5-8510-0eb319caafd6;Инсар;Мордовия;Приволжский;7920;1648
b104b314-65d8-4349-b45a-2cdfa7c8a7d4;Инта;Коми;Северо-Западный;20271;1940
623bcbba-c031-4499-80a0-062bba36b15d;Ипатово;Ставропольский край;Северо-Кавказский;26122;1860
b39ee9b4-e7cd-4bff-9e7b-f0b443b1217d;Ирбит;Свердловская область;Уральский;37009;1631
2b9c14ab-6675-4416-a87e-a18578afb7ab;Иркутск;Иркутская область;Сибирский;617264;1661
73cc4da6-f5dd-4a50-bd36-653f98614d0e;Исилькуль;Омская область;Сибирский;20515;1895
b1cc6d4a-0782-427d-9af2-e490bcd7839e;Искитим;Новосибирская область;Сибирский;57147;1717
3bc52482-6803-4ce5-9055-75194ac9e732;Истра;Московская область;Центральный;37474;1589
5eb4b609-9d0c-4410-80c4-59d03b268d83;Ишим;Тюменская область;Уральский;67614;1687
bbb1878f-8052-4459-a751-821635114626;Ишимбай;Башкортостан;Приволжский;64041;1932
2851990f-6dcc-4c55-bceb-a311a70bae9a;Йошкар-Ола;Марий Эл;Приволжский;281248;1584
97b76536-73fe-4698-ab74-1242b6a12207;Кадников;Вологодская область;Северо-Западный;4106;1492
d7ab402c-2f8a-4997-be81-cb36fe56641d;Казань;Татарстан;Приволжский;1308660;1005
55346dcb-eab5-47dd-a67a-7e654fa415de;Калач;Воронежская область;Центральный;17624;1716
68dd00a0-b084-421c-ba44-b26bedd113c6;Калач-на-Дону;Волгоградская область;Южный;24277;1708
403baadf-6a77-4ef0-9afd-37c35b700757;Калачинск;Омская область;Сибирский;21378;1952
06907edb-75cf-4611-854f-e7442565f1cf;Калининград;Калининградская область;Северо-Западный;490449;1255
2527fb7a-3ca1-45c0-8a22-4b93a80fe045;Калининск;Саратовская область;Приволжский;14949;1680
bb86853f-0cb9-4665-aef8-b187ae1221cb;Калтан;Кемеровская область;Сибирский;21752;1946
14012d47-a495-4324-87c6-23f5303183d6;Калуга;Калужская область;Центральный;337058;1371
5def5e2a-c6c1-4f9c-b23b-6330a3293c4b;Калязин;Тверская область;Центральный;12621;1434
b4604cbc-4eb5-4f68-9c47-bdf8fac87423;Камбарка;Удмуртия;Приволжский;10080;1767
f55a691e-3303-414c-bb6f-2a508beb4973;Каменка;Пензенская область;Приволжский;33491;XVIII век
4e790cfe-75fd-4054-85df-03d3c3e1b33c;Каменногорск;Ленинградская область;Северо-Западный;7160;1597
ba8b665b-786f-4d6e-80a6-04b826710f5b;Каменск-Уральский;Свердловская область;Уральский;164192;1682
6525f049-9733-45aa-b21d-e1c299963fb0;Каменск-Шахтинский;Ростовская область;Южный;86365;1671
c9d45af3-8c23-457f-83c0-50dff2a42412;Камень-на-Оби;Алтайский край;Сибирский;32385;1751
b62c43f7-aa31-4f3a-86a8-c45d2b52347a;Камешково;Владимирская область;Центральный;12028;1892
e55f01b5-faef-4c03-b455-7d08b8f4350f;Камызяк;Астраханская область;Южный;16154;1560
fac2d862-7e24-4c31-888f-c624e286a62b;Камышин;Волгоградская область;Южный;107927;1668
e4fbbbd0-8c7c-48f5-9e27-1496cda3d7ac;Камышлов;Свердловская область;Уральский;27117;1668
095b41f3-ecb8-4cd7-876d-b999d7f2b175;Канаш;Чувашия;Приволжский;44354;1892
54e051dd-f3b5-4a32-ae2b-9d15c26be73c;Кандалакша;Мурманская область;Северо-Западный;29138;1517
2a743018-2a19-4a3f-9a51-d8c2cd53043a;Канск;Красноярский край;Сибирский;86816;1636
7504a5ed-c709-490c-bda1-7ef76c00af6b;Карабаново;Владимирская область;Центральный;13150;1630
fec98e7f-95ef-4116-9dd8-dbea2bf6ebf6;Карабаш;Челябинская область;Уральский;10514;1822
3e2f1a7f-c76d-47db-aa89-9732ce04fdfd;Карабулак;Ингушетия;Северо-Кавказский;43037;1859
946fc23e-edfe-4b0d-bdf1-18e4fb3d52f6;Карасук;Новосибирская область;Сибирский;24890;1912
efdb870e-c0aa-434b-9186-dc017b90a81d;Карачаевск;Карачаево-Черкесия;Северо-Кавказский;23867;1926
ec42e0b0-d7c3-4876-83d1-24ee122568d7;Карачев;Брянская область;Центральный;17449;1146
f3c27afa-048c-4eff-9051-ae1df7f115d8;Каргат;Новосибирская область;Сибирский;8316;XVIII век
ac69a01d-40c4-46ff-8e8e-2b48c44850f6;Каргополь;Архангельская область;Северо-Западный;8849;1447
23fedd41-5712-4d35-b020-cdd2f06a26e4;Карпинск;Свердловская область;Уральский;25879;1759
d5af842e-90fb-44dd-8907-f483ccd65485;Карталы;Челябинская область;Уральский;27103;1810
245ca6ed-4bf2-41ef-84d8-014d79c0b978;Касимов;Рязанская область;Центральный;28443;1152
97d6539f-8f23-4a96-a8d6-a06df06e4dda;Касли;Челябинская область;Уральский;15383;1747
76445d58-ebf3-43b3-896e-65467c254672;Каспийск;Дагестан;Северо-Кавказский;121140;1932
66050073-35a3-46cb-a2fb-a56288e84e48;Катав-Ивановск;Челябинская область;Уральский;14663;1755
5366097b-6e51-41c3-b63c-fb256e5acd48;Катайск;Курганская область;Уральский;11881;1655
5b2966b4-8cc9-43a9-ad30-d0a78e4c00f3;Качканар;Свердловская область;Уральский;37307;1957
ac8609ed-cd3b-4de3-8860-10446b2df2fd;Кашин;Тверская область;Центральный;14113;1238
19704afc-8904-4704-b0a4-b3ac09094eed;Кашира;Московская область;Центральный;45922;1356
3aef0ba2-65ac-4790-89f1-26f9f5201cb9;Кедровый;Томская область;Сибирский;1818;1982
5ce71320-75e4-47fc-a5b2-8f9166e77ad9;Кемерово;Кемеровская область;Сибирский;557119;1918
597c3020-cfc5-41d1-8a60-0e97b358eb0c;Кемь;Карелия;Северо-Западный;10018;XIV век
a7520184-0428-4387-beda-d7458c10823b;Керчь;Крым;Южный;154621;VII—VI век до н. э.
afde59c8-c288-404a-98b8-74a90306d70a;Кизел;Пермский край;Приволжский;15619;1750
ad688daf-0211-4fc0-a115-d7638fd0640c;Кизилюрт;Дагестан;Северо-Кавказский;38335;1927
3a8f41b6-50f8-4b0e-9604-04ea20c09a50;Кизляр;Дагестан;Северо-Кавказский;49999;1735
b16b8326-e57e-415d-a72a-249df7b82d4a;Кимовск;Тульская область;Центральный;26475;XVII век
bc9ae937-c9a0-4817-a563-c5fda2a63bff;Кимры;Тверская область;Центральный;40875;1546
178042f7-b081-4b86-ad94-4e919a8b117a;Кингисепп;Ленинградская область;Северо-Западный;49716;1384
a2b2f13e-4aeb-4299-bdd2-82d3714395b3;Кинель;Самарская область;Приволжский;36729;1837
4a571138-a631-41c3-8278-157c797d2cac;Кинешма;Ивановская область;Центральный;77694;1429
b6aac89c-4171-4955-97e2-6b158ad74866;Киреевск;Тульская область;Центральный;25560;1762
d1626d6d-10e4-4054-b8a1-7254944ec8f5;Киренск;Иркутская область;Сибирский;10998;1630
c88d7aa6-2c45-46ad-918d-2fdf675550b3;Киржач;Владимирская область;Центральный;27318;1332
672ee48e-33e5-4b8c-a0fa-ab6e2cad4d3e;Кириллов;Вологодская область;Северо-Западный;7149;1397
c861ddf7-813b-4f45-96f0-256eb83bb33f;Кириши;Ленинградская область;Северо-Западный;51028;1693
9aff9526-e755-4e8e-be4e-6998df74944e;Киров;Калужская область;Центральный;28097;1745
7be7c3c9-a4c7-43de-aaf6-8440684039f4;Киров;Кировская область;Приволжский;468212;1181
cb3597bb-9cc5-4231-a210-57c65e51e759;Кировград;Свердловская область;Уральский;18698;1661
7de4a39b-989f-4bb3-862c-181fba20c6eb;Кирово-Чепецк;Кировская область;Приволжский;66651;1935
3fea4890-068a-4dc7-a506-08b2c4c6919f;Кировск;Ленинградская область;Северо-Западный;27238;1931
bddb0111-3a56-4ab3-97fa-55a310275f9f;Кировск;Мурманская область;Северо-Западный;24857;1929
3e20684f-b2a5-4daf-9fa1-f13e7919f527;Кирс;Кировская область;Приволжский;8982;1729
96652756-f0c8-44b5-939b-2d45ec77d76c;Кирсанов;Тамбовская область;Центральный;16164;1702
26e271ed-c84c-4ac2-b206-9591c0ab5dca;Киселёвск;Кемеровская область;Сибирский;83431;1917
421c2ab9-215f-4d0f-bf8e-650f0c9e0581;Кисловодск;Ставропольский край;Северо-Кавказский;127521;1803
e1581409-8927-4fa5-a257-b94ddab71db0;Клин;Московская область;Центральный;88511;1317
f74efbf2-c6ee-4fc1-b313-a25581f489b0;Клинцы;Брянская область;Центральный;63059;1707
325e2b91-471a-4ab7-96ea-bf2a2d6df55d;Княгинино;Нижегородская область;Приволжский;6447;1569
4a134a85-1176-418c-a754-05b8a0f9c557;Ковдор;Мурманская область;Северо-Западный;15770;1953
1dde2d6d-be20-488f-8c8a-22189d1513f0;Ковров;Владимирская область;Центральный;132417;XII век
03da2caf-3830-41fd-8abe-faed39b041f4;Ковылкино;Мордовия;Приволжский;19793;1892
d8d76e43-5fe5-4b8a-8a1b-3e48c7543a5b;Когалым;Ханты-Мансийский АО;Уральский;61441;1975
76086fbe-0426-4823-97e7-d7c808614b7a;Кодинск;Красноярский край;Сибирский;13324;1977
4571ebb8-9a9b-4cf6-84c7-cbccacad8b44;Козельск;Калужская область;Центральный;16759;XII век
0a34ce4a-e847-41d3-b1ef-54ba75e878a9;Козловка;Чувашия;Приволжский;7781;1671
8427cb58-fee8-49e0-9565-b4e7c4fe4114;Козьмодемьянск;Марий Эл;Приволжский;19731;1583
1d81950c-347d-41a2-bb00-7fa6301528c1;Кола;Мурманская область;Северо-Западный;9016;1517
150b522d-c7c3-40bb-9e63-167a3534dd2d;Кологрив;Костромская область;Центральный;2468;XVII век
7ea45679-4c13-455b-9043-9d859fe88ee5;Коломна;Московская область;Центральный;134850;1177
8583bc95-028c-49fe-aaf7-106af99ce0c0;Колпашево;Томская область;Сибирский;20824;XVII век
20d7adeb-e059-4e19-be50-003577e191c0;Колтуши;Ленинградская область;Северо-Западный;14052;1500
448b66b3-c5a0-4c4a-ae6e-1db8b873795e;Кольчугино;Владимирская область;Центральный;39410;1871
837c4784-921d-4c74-8e61-f252dbf892ee;Коммунар;Ленинградская область;Северо-Западный;25793;1843
0b7a569c-ec2d-472c-b5ef-049905a6e6c4;Комсомольск;Ивановская область;Центральный;8364;1931
148d630c-ac78-433f-8c02-2b4dc26824ec;Комсомольск-на-Амуре;Хабаровский край;Дальневосточный;238505;1860
8f830f36-8e41-410a-acfd-e769df0e44b3;Конаково;Тверская область;Центральный;33560;1806
24c5b1b7-e3a4-47e6-bde4-c14f8dae3012;Кондопога;Карелия;Северо-Западный;25851;1563
fe18ae26-5c18-4aa9-93b8-d209d88608b3;Кондрово;Калужская область;Центральный;15734;1615
422bba12-9838-4f76-a179-5bdd81ffb997;Константиновск;Ростовская область;Южный;17207;1593
a9d5e696-f66b-4ccc-a749-b2c4ff6faa57;Копейск;Челябинская область;Уральский;147806;1907
2fcde04b-f224-42b8-9c93-a2b9b2274acf;Кораблино;Рязанская область;Центральный;10334;1676
efab709e-2ccf-4d7c-ae63-4c0dd8f99977;Кореновск;Краснодарский край;Южный;41826;1794
152b5d83-1789-471a-9490-b5a74b28515d;Коркино;Челябинская область;Уральский;37224;1795
7605b484-db21-410a-8601-9753b4bcbff1;Королёв;Московская область;Центральный;228095;1938
b0ed26f9-0f97-466d-a6c5-e1ad9f7c6055;Короча;Белгородская область;Центральный;5623;1637
a60da5ef-a5d3-4f0b-8097-5bc6f37eea64;Корсаков;Сахалинская область;Дальневосточный;33950;1853
8dd0d3ca-e38e-469c-9d70-6f23dfa52aa3;Коряжма;Архангельская область;Северо-Западный;34523;1535
4b496b47-02eb-490b-b56a-33b07c650767;Костерёво;Владимирская область;Центральный;7113;1890
ee34a200-440b-484e-8470-a4006cedf583;Костомукша;Карелия;Северо-Западный;26048;1977
fd9acf04-e80e-47d9-bf77-2d096c6ba1f0;Кострома;Костромская область;Центральный;267481;1152
9b71608b-46b8-474f-bc3e-6d6681c53462;Котельники;Московская область;Центральный;63728;XVII век
3cc90eeb-e4f6-44cb-ae46-af1be268eb9f;Котельниково;Волгоградская область;Южный;22016;1897
a7666943-3d9d-4c56-ba75-4b36746546b5;Котельнич;Кировская область;Приволжский;20144;1143
75295373-11cd-469f-a403-52db6f21f533;Котлас;Архангельская область;Северо-Западный;56093;1617
